iter	Logloss
145	0.01342989709
146	0.01340372569
147	0.01335349702
148	0.01330636891
149	0.01326625538
150	0.01323501943
151	0.01319735307
152	0.013175346
153	0.0131474421
154	0.01312572008
155	0.01310422254
156	0.0130807518
157	0.0130505708
158	0.01303506402
159	0.01300195171
160	0.01298560581
161	0.01295028948
162	0.01294688704
163	0.01290436296
164	0.01288578113
165	0.01287447405
166	0.01284535561
167	0.01281040177
168	0.01278983095
169	0.01277248811
170	0.01275353277
171	0.01272989002
172	0.01271758199
173	0.01269461959
174	0.01266518285
175	0.01265002426
176	0.01262448403
177	0.01259939618
178	0.01258802422
179	0.01256660476
180	0.01255470073
181	0.01254101591
182	0.01249624598
183	0.01245989303
184	0.01243634581
185	0.01237643632
186	0.01232425217
187	0.01231676041
188	0.01229558164
189	0.0122697046
190	0.01225593687
191	0.01223698686
192	0.01222494163
193	0.01221351221
194	0.01215771143
195	0.01212710041
196	0.01210233798
197	0.01205993063
198	0.01204508086
199	0.01202119883
200	0.01199591011
201	0.01197992388
202	0.01194008502
203	0.01191275077
204	0.01187437743
205	0.01185941135
206	0.01183126492
207	0.01181475966
208	0.01180608064
209	0.01178964677
210	0.01176959425
211	0.011735148
212	0.01171899744
213	0.01169274221
214	0.01168027911
215	0.01167406395
216	0.01162332661
217	0.0116098903
218	0.0115926782
219	0.0115713663
220	0.01155453853
221	0.01154301198
222	0.01150773603
223	0.01149588229
224	0.01148166951
225	0.01145911558
226	0.01144293966
227	0.01141230226
228	0.01140149746
229	0.01138264429
230	0.0113563651
231	0.0113470641
232	0.01133512624
233	0.01131073345
234	0.01129105341
235	0.01127481227
236	0.01126969038
237	0.01124078979
238	0.01118718036
239	0.0111722897
240	0.01116197387
241	0.01112681914
242	0.01111010207
243	0.01108360702
244	0.01107088476
245	0.01105873834
246	0.01105556514
247	0.01105138871
248	0.01104362952
249	0.01102267061
250	0.01100411522
251	0.01098505788
252	0.0109617689
253	0.01095005196
254	0.0109431838
255	0.01091979591
256	0.01090988599
257	0.0108841168
258	0.01087997608
259	0.01086294931
260	0.01084631474
261	0.01081592543
262	0.01080552504
263	0.01079014741
264	0.01077628285
265	0.01074570383
266	0.01074204383
267	0.01070317253
268	0.01068922456
269	0.01065265087
270	0.01061431724
271	0.01060273537
272	0.01059423687
273	0.01057525958
274	0.01055844217
275	0.01054575391
276	0.01051258364
277	0.01050605978
278	0.01048279945
279	0.01046325633
280	0.01043312322
281	0.01042074426
282	0.01040369623
283	0.01036270103
284	0.01035662879
285	0.01034302796
286	0.01032563986
287	0.01030275395
288	0.01026978882
289	0.01025864738
290	0.01025180246
291	0.01024807259
292	0.01022772953
293	0.01021163745
294	0.01018560094
295	0.01016569845
296	0.01013767645
297	0.01012670376
298	0.01011432147
299	0.01009047247
300	0.01005476947
301	0.01004876783
302	0.01003179861
303	0.01002812944
304	0.01000545135
305	0.009999174406
306	0.009959777315
307	0.009956380571
308	0.009950916713
309	0.009936345356
310	0.009930156907
311	0.009911533874
312	0.009893906044
313	0.009868311556
314	0.009850819997
315	0.009834202241
316	0.009806539037
317	0.009799875041
318	0.009783958107
319	0.009746195462
320	0.009734324485
321	0.009708634616
322	0.009686592363
323	0.009677473594
324	0.009664431353
325	0.009656297382
326	0.00964956379
327	0.00964631585
328	0.009615126417
329	0.009608761325
330	0.009590201057
331	0.00958712765
332	0.009564689676
333	0.009548719178
334	0.009526829164
335	0.00952113231
336	0.009495019873
337	0.009486591241
338	0.009475505851
339	0.009453676038
340	0.009429756169
341	0.009421037424
342	0.009409985049
343	0.009400843232
344	0.009375922295
345	0.009355820423
346	0.009352904713
347	0.009343092705
348	0.009321058941
349	0.009310812523
350	0.009300260872
351	0.009290433492
352	0.009280948564
353	0.009262865384
354	0.009246305099
355	0.009230540493
356	0.009215510415
357	0.009202593918
358	0.009199876227
359	0.009184482837
360	0.009178522602
361	0.009163900694
362	0.009144299165
363	0.009132264274
364	0.009115506972
365	0.009102615924
366	0.009089536923
367	0.009077055948
368	0.009067858978
369	0.00905601892
370	0.009034383812
371	0.009021361852
372	0.009015415913
373	0.009005635761
374	0.00900011184
375	0.008989741985
376	0.008970756836
377	0.008955077179
378	0.008936458964
379	0.00891690502
380	0.008911780835
381	0.008898626482
382	0.008893907478
383	0.008874859815
384	0.008861918887
385	0.008840057908
386	0.008837664831
387	0.008832688263
388	0.008827950428
389	0.008819655129
390	0.008815292967
391	0.00881090202
392	0.008806424847
393	0.008796004377
394	0.008784977742
395	0.008767713065
396	0.008755362251
397	0.008741248462
398	0.008731161638
399	0.008723943119
400	0.00870985323
401	0.008695291513
402	0.008683930418
403	0.008673670827
404	0.008660553448
405	0.008650294628
406	0.00864225163
407	0.008627756956
408	0.008618373384
409	0.008598421052
410	0.008589299432
411	0.008580956461
412	0.008572772486
413	0.008565812571
414	0.008544110886
415	0.008537629945
416	0.008531639609
417	0.008514305472
418	0.008508684934
419	0.008496826402
420	0.008478081221
421	0.008470182862
422	0.008451440005
423	0.008438444527
424	0.008418866226
425	0.008399425121
426	0.008382880627
427	0.008368794827
428	0.008356966288
429	0.008352071137
430	0.008337272177
431	0.008325804769
432	0.008312730174
433	0.008301948168
434	0.008288825617
435	0.008270620234
436	0.008261825661
437	0.008253830272
438	0.008243759985
439	0.008233865429
440	0.008223373618
441	0.008202843556
442	0.00819185687
443	0.008174975848
444	0.008160026065
445	0.008134904005
446	0.008113967738
447	0.008108133167
448	0.008106000575
449	0.00810190291
450	0.008091332049
451	0.008081360234
452	0.008070764277
453	0.008059444519
454	0.008051870669
455	0.008041133224
456	0.008026121171
457	0.008011298842
458	0.008004911666
459	0.008002917079
460	0.00799907383
461	0.007995520158
462	0.007991065852
463	0.007981057875
464	0.007961989752
465	0.007948223391
466	0.007939280735
467	0.007923006394
468	0.007900770605
469	0.007889686236
470	0.007881520986
471	0.007869857169
472	0.007861522011
473	0.007856197624
474	0.007845121516
475	0.007829473935
476	0.007823940435
477	0.007818143816
478	0.007807882507
479	0.007798800991
480	0.007793686863
481	0.007790751753
482	0.007776401972
483	0.007768245398
484	0.007750445209
485	0.007743979272
486	0.00773602449
487	0.007726989528
488	0.007710706405
489	0.007704425178
490	0.00769473448
491	0.007676867671
492	0.007673602614
493	0.007658421879
494	0.00764368974
495	0.007640241962
496	0.007634175285
497	0.007617842317
498	0.007614157216
499	0.007610904989
500	0.007596290396
501	0.007593269383
502	0.00757985623
503	0.007571778533
504	0.007565343628
505	0.007563293569
506	0.007545094574
507	0.007541418816
508	0.007533519926
509	0.007529435421
510	0.007513227469
511	0.007505795331
512	0.007497177131
513	0.007495290901
514	0.007483029095
515	0.007475995664
516	0.007465002789
517	0.007455806626
518	0.007452246382
519	0.007438370981
520	0.007429060232
521	0.007426714589
522	0.007423884379
523	0.007408976
524	0.007399663816
525	0.007396972079
526	0.007390344408
527	0.007385108766
528	0.007374428132
529	0.007366008215
530	0.007360094588
531	0.007353060261
532	0.007346585299
533	0.007341189619
534	0.007326672308
535	0.007324494183
536	0.007322027457
537	0.007306573473
538	0.007295955543
539	0.007289767257
540	0.007280840342
541	0.007273394403
542	0.007266776113
543	0.007255461707
544	0.007242592477
545	0.007240680142
546	0.007235678992
547	0.007232263785
548	0.007227243191
549	0.007218876863
550	0.007215572344
551	0.007210567339
552	0.007201955253
553	0.007191970146
554	0.007182369098
555	0.007174678435
556	0.007166157501
557	0.007159637435
558	0.007155376192
559	0.007143539512
560	0.007137453124
561	0.007128616644
562	0.00712182938
563	0.007115580993
564	0.007110155313
565	0.007097513206
566	0.007090149109
567	0.007088495133
568	0.007070637816
569	0.007067137801
570	0.007054295566
571	0.007044433759
572	0.007041166158
573	0.00703807027
574	0.007033459032
575	0.007028524782
576	0.007022741722
577	0.007017454121
578	0.007005554851
579	0.006999157643
580	0.006991731194
581	0.006990349192
582	0.006982016645
583	0.006971666981
584	0.006960523687
585	0.006953189969
586	0.006943070362
587	0.006937032618
588	0.006925769169
589	0.006922266831
590	0.006915995528
591	0.00691012651
592	0.006907494676
593	0.006901760812
594	0.006895231315
595	0.006884929152
596	0.006879876913
597	0.006877341571
598	0.00687175251
599	0.006866085707
600	0.006854313271
601	0.006849012913
602	0.006843096694
603	0.006840757595
604	0.006824011203
605	0.006818439054
606	0.006813736531
607	0.006808429676
608	0.006805618587
609	0.006802424662
610	0.006798538701
611	0.006789723701
612	0.00678199456
613	0.006773259463
614	0.006770821225
615	0.006765211836
616	0.00676046923
617	0.006753123572
618	0.006744438025
619	0.006731345352
620	0.006728880289
621	0.006727595987
622	0.006726397886
623	0.006719377513
624	0.006718238773
625	0.006711262746
626	0.006704866198
627	0.006699866117
628	0.006697490976
629	0.006693372286
630	0.006680136495
631	0.006679044848
632	0.006669062907
633	0.006664158218
634	0.006658517725
635	0.006653358914
636	0.006651071168
637	0.006642231515
638	0.006637478743
639	0.006621833395
640	0.006619603796
641	0.006617104636
642	0.006608728168
643	0.006605537808
644	0.006599218238
645	0.006596340752
646	0.006590549108
647	0.006586108488
648	0.006581707697
649	0.006573386925
650	0.006565968648
651	0.006560527117
652	0.0065578007
653	0.006552093323
654	0.006551064072
655	0.00654709022
656	0.006544281465
657	0.006542370199
658	0.006536767908
659	0.006532105225
660	0.006524083395
661	0.006520205374
662	0.006518833965
663	0.006511749966
664	0.006509524665
665	0.006500720185
666	0.006492571555
667	0.006484611677
668	0.00647516588
669	0.006468969206
670	0.00645869696
671	0.006450260369
672	0.006449270147
673	0.006438993463
674	0.006429282971
675	0.006420038183
676	0.006404508909
677	0.006403243182
678	0.006396581976
679	0.006387433889
680	0.00638487181
681	0.006382202516
682	0.006375912494
683	0.006373366482
684	0.006371458684
685	0.006366644169
686	0.006358970142
687	0.006351520519
688	0.006350591284
689	0.006349704527
690	0.006348561215
691	0.006346409501
692	0.006337324242
693	0.006331393161
694	0.00632449782
695	0.006322423087
696	0.00632159157
697	0.006316420479
698	0.006309219318
699	0.006308143882
700	0.006295843102
701	0.006295052245
702	0.006290484286
703	0.006288249106
704	0.006287500494
705	0.006284023391
706	0.006278202811
707	0.006267581402
708	0.006263178543
709	0.006254078054
710	0.006249581554
711	0.006245896857
712	0.006240583459
713	0.006236565672
714	0.006228096073
715	0.006213898118
716	0.006207230325
717	0.006195808177
718	0.006186057805
719	0.006182000079
720	0.006172583133
721	0.006169161556
722	0.006164920259
723	0.006159956922
724	0.006156298638
725	0.006151842544
726	0.006138036863
727	0.006134046306
728	0.006132354621
729	0.006128247596
730	0.006119449791
731	0.006116310355
732	0.006114542298
733	0.006108164473
734	0.006104722846
735	0.00610370962
736	0.006100512673
737	0.006098736043
738	0.006094187331
739	0.006082914261
740	0.006077738653
741	0.006074125336
742	0.006070584961
743	0.006066969628
744	0.006063749893
745	0.006061820556
746	0.006058474523
747	0.006056784643
748	0.006053781105
749	0.006043551838
750	0.006040456357
751	0.006036223074
752	0.006032015067
753	0.006025846091
754	0.006019331062
755	0.006012994633
756	0.005997954378
757	0.005993007234
758	0.00599140046
759	0.005977623366
760	0.00597167595
761	0.005960769022
762	0.005957668808
763	0.005950171117
764	0.0059375658
765	0.005934607003
766	0.005922344587
767	0.005911939259
768	0.005905964838
769	0.005903546985
770	0.005900820214
771	0.00589793377
772	0.005892526875
773	0.005890761942
774	0.005886578505
775	0.005882975089
776	0.005880349737
777	0.005869577816
778	0.005867624746
779	0.005858942643
780	0.005854400983
781	0.005852753727
782	0.00584535158
783	0.005833385409
784	0.005829149165
785	0.005824848908
786	0.005823187563
787	0.00582152636
788	0.005817573616
789	0.005816047604
790	0.005808656088
791	0.0058051529
792	0.005798467919
793	0.005794706554
794	0.00579313344
795	0.005791643541
796	0.005790587963
797	0.005786701405
798	0.005784456533
799	0.005781437509
800	0.005770280924
801	0.005763629399
802	0.005753412193
803	0.0057472529
804	0.005740868771
805	0.005738256016
806	0.005733587102
807	0.005728650353
808	0.005720799799
809	0.005716085531
810	0.005708628065
811	0.005707028573
812	0.005696212855
813	0.005692771156
814	0.005687903781
815	0.005678746962
816	0.005676835195
817	0.005675429656
818	0.005665361724
819	0.005658686946
820	0.005651948859
821	0.005644782935
822	0.005641492322
823	0.005637594667
824	0.005631553468
825	0.00562612502
826	0.005624848046
827	0.005622004467
828	0.005621216866
829	0.005615008715
830	0.005611753122
831	0.005611021346
832	0.005610287739
833	0.005608960899
834	0.00559861197
835	0.005595402329
836	0.005594713883
837	0.005589485304
838	0.00558030631
839	0.005571798133
840	0.005565230679
841	0.00556094723
842	0.00555224284
843	0.005550322751
844	0.005548832063
845	0.005548176623
846	0.00554041846
847	0.005535576978
848	0.005533559627
849	0.005523833256
850	0.005517197322
851	0.005507471182
852	0.005500387441
853	0.005496188254
854	0.005490616876
855	0.005486324208
856	0.005475305739
857	0.005471830406
858	0.005468958886
859	0.005463688347
860	0.005459624561
861	0.005457398162
862	0.005451052855
863	0.00544456899
864	0.005439876759
865	0.00543828267
866	0.005430340401
867	0.005425196741
868	0.005414439611
869	0.005407882833
870	0.005406405527
871	0.005401245445
872	0.005396170196
873	0.005391278398
874	0.005385782214
875	0.0053807168
876	0.005377760228
877	0.005370102437
878	0.005361976854
879	0.005359540943
880	0.005357587933
881	0.005355566191
882	0.005347515766
883	0.005339601889
884	0.005337266408
885	0.005331825405
886	0.005331511651
887	0.005325829126
888	0.00531978079
889	0.005318430302
890	0.005318140916
891	0.005316829909
892	0.005315914873
893	0.005314730095
894	0.005312554472
895	0.005310204848
896	0.005309350138
897	0.005309057185
898	0.005308803378
899	0.005299579413
900	0.005296923389
901	0.005294971648
902	0.005287269444
903	0.005279807207
904	0.005278577688
905	0.00527776811
906	0.0052775228
907	0.0052629293
908	0.00525594058
909	0.005250024647
910	0.005245822773
911	0.005241073234
912	0.005232473827
913	0.005228137592
914	0.005224688563
915	0.005208720311
916	0.00520310272
917	0.00519614292
918	0.005184916835
919	0.005182284677
920	0.005181043188
921	0.005180771558
922	0.00517651545
923	0.005172639764
924	0.005169794263
925	0.005167612241
926	0.005161771216
927	0.005159798393
928	0.005156340114
929	0.00515184521
930	0.005149383373
931	0.005139981568
932	0.005134606142
933	0.005131385605
934	0.005127537985
935	0.005125798513
936	0.005122543792
937	0.005120309656
938	0.005117239999
939	0.005114043841
940	0.005110171808
941	0.005104699384
942	0.005102870669
943	0.005101714121
944	0.005096525772
945	0.005095295936
946	0.005087089531
947	0.005084329813
948	0.005070847953
949	0.005067273093
950	0.005062120834
951	0.005060779891
952	0.005058179396
953	0.005055271476
954	0.005054583845
955	0.005049479043
956	0.005042609353
957	0.00503867174
958	0.005033995997
959	0.005030321692
960	0.005026715685
961	0.005024115317
962	0.005022587541
963	0.005020048999
964	0.005018238919
965	0.005015856321
966	0.005015168135
967	0.005002605085
968	0.004998707152
969	0.004995930175
970	0.004987685007
971	0.004981998257
972	0.004980507685
973	0.004978032734
974	0.004976002067
975	0.004971284524
976	0.00497015992
977	0.004966086401
978	0.00496501725
979	0.004964357754
980	0.004959543684
981	0.004953896677
982	0.004952866459
983	0.004947025503
984	0.004943936107
985	0.004941045529
986	0.004939917125
987	0.004937420171
988	0.004936774353
989	0.004936142901
990	0.00493339591
991	0.004932000899
992	0.004930674535
993	0.00492984621
994	0.004928671286
995	0.004923219188
996	0.004919628117
997	0.004919142773
998	0.00491692716
999	0.004916689013
